failed_logins,request_rate,commands_count,sql_payload,honeytoken_access,session_time,label
0,24,0,0,0,1454,Normal
2,32,4,0,0,1691,Normal
145,413,2,0,0,106,BruteForce
0,9,5,0,0,1130,Normal
0,58,9,0,1,686,DataExfil
2,34,13,0,1,3542,DataExfil
68,338,0,0,0,96,BruteForce
1,23,4,0,0,1544,Normal
4,143,32,1,0,348,Injection
1,32,1,0,0,618,Normal
1,36,1,0,0,1377,Normal
86,345,2,0,0,156,BruteForce
1,28,2,0,0,1652,Normal
0,33,2,0,0,314,Normal
9,107,27,1,1,152,Injection
87,344,0,0,0,137,BruteForce
16,670,5,0,0,30,Recon
1,53,11,0,1,1420,DataExfil
0,47,13,0,1,850,DataExfil
2,29,4,0,0,535,Normal
8,63,42,1,0,152,Injection
0,55,16,0,1,3594,DataExfil
2,14,4,0,0,458,Normal
0,49,19,0,1,1498,DataExfil
1,30,0,0,0,1375,Normal
3,2,5,0,0,637,Normal
0,36,3,0,0,235,Normal
121,421,0,0,0,54,BruteForce
19,820,3,0,0,87,Recon
1,4,2,0,0,1715,Normal
9,116,46,1,0,294,Injection
0,13,16,0,1,1270,DataExfil
4,19,13,0,1,2555,DataExfil
1,41,17,0,1,2453,DataExfil
1,56,5,0,1,3132,DataExfil
3,29,2,0,0,702,Normal
5,140,35,1,0,549,Injection
101,431,1,0,0,278,BruteForce
7,113,16,1,0,359,Injection
0,11,26,1,0,377,Injection
0,51,7,0,1,3325,DataExfil
0,131,27,1,0,496,Injection
3,36,11,0,1,3534,DataExfil
3,37,3,0,0,323,Normal
3,1,4,0,0,694,Normal
0,21,2,0,0,1734,Normal
159,401,1,0,0,185,BruteForce
3,29,4,0,0,349,Normal
3,11,0,0,0,1325,Normal
5,36,34,1,1,150,Injection
1,7,17,0,1,3506,DataExfil
2,16,4,0,0,900,Normal
3,11,2,0,0,1036,Normal
2,34,19,0,1,1107,DataExfil
2,95,45,1,0,173,Injection
3,108,17,1,0,184,Injection
64,167,0,0,0,38,BruteForce
2,6,14,0,1,1172,DataExfil
3,19,2,0,0,1765,Normal
3,5,2,0,0,1020,Normal
11,1736,4,0,0,42,Recon
71,494,0,0,0,164,BruteForce
1,129,37,1,1,402,Injection
8,92,15,1,0,319,Injection
3,12,5,0,0,1062,Normal
1,14,1,0,0,1547,Normal
0,128,29,1,1,177,Injection
5,140,42,1,0,153,Injection
1,41,5,0,1,3389,DataExfil
65,174,2,0,0,159,BruteForce
7,137,34,1,1,203,Injection
6,54,41,1,0,147,Injection
0,39,7,0,1,2859,DataExfil
0,31,0,0,0,1407,Normal
13,875,7,0,0,57,Recon
16,1687,3,0,0,114,Recon
1,7,3,0,0,689,Normal
3,38,1,0,0,1047,Normal
0,20,2,0,0,1781,Normal
3,23,2,0,0,229,Normal
132,449,1,0,0,48,BruteForce
3,13,3,0,0,220,Normal
3,31,1,0,0,285,Normal
1,35,11,0,1,610,DataExfil
135,289,0,0,0,201,BruteForce
167,337,2,0,0,121,BruteForce
2,17,0,0,0,1390,Normal
9,1424,7,0,0,110,Recon
1,9,5,0,0,1232,Normal
154,498,1,0,0,280,BruteForce
2,39,4,0,0,968,Normal
3,30,15,0,1,1705,DataExfil
0,12,3,0,0,1181,Normal
0,39,6,0,1,3559,DataExfil
3,25,5,0,0,607,Normal
0,37,5,0,0,1098,Normal
9,23,45,1,0,131,Injection
3,38,5,0,0,239,Normal
1,3,3,0,0,1786,Normal
1,16,5,0,0,727,Normal
7,846,8,0,0,66,Recon
1,32,2,0,0,1025,Normal
2,12,0,0,0,946,Normal
4,56,13,0,1,1750,DataExfil
1,21,1,0,0,1739,Normal
1,4,4,0,0,1700,Normal
1,53,8,0,1,3147,DataExfil
3,37,5,0,1,1510,DataExfil
3,8,1,0,0,228,Normal
7,914,7,0,0,105,Recon
0,16,1,0,0,877,Normal
0,30,4,0,0,727,Normal
1,30,1,0,0,900,Normal
4,121,31,1,0,202,Injection
9,1987,5,0,0,91,Recon
197,412,0,0,0,191,BruteForce
11,1338,2,0,0,84,Recon
2,12,0,0,0,1380,Normal
0,8,2,0,0,1333,Normal
7,51,25,1,0,332,Injection
1,29,4,0,0,543,Normal
5,941,2,0,0,106,Recon
3,8,0,0,0,346,Normal
3,21,2,0,0,1593,Normal
2,112,42,1,0,65,Injection
5,37,16,1,0,352,Injection
3,26,14,0,1,2824,DataExfil
1,13,3,0,0,1713,Normal
8,92,49,1,0,269,Injection
0,1046,8,0,0,92,Recon
3,38,3,0,0,1042,Normal
3,12,5,0,0,868,Normal
1,3,1,0,0,1039,Normal
1,9,1,0,0,1035,Normal
1,23,7,0,1,751,DataExfil
1,31,5,0,1,870,DataExfil
0,26,1,0,0,470,Normal
3,23,3,0,0,206,Normal
3,1,5,0,0,1744,Normal
2,131,35,1,0,492,Injection
4,37,8,0,1,2941,DataExfil
9,119,29,1,0,129,Injection
15,1987,7,0,0,72,Recon
188,326,1,0,0,160,BruteForce
7,147,39,1,1,562,Injection
3,5,1,0,0,1380,Normal
0,38,4,0,0,1340,Normal
3,2,0,0,0,479,Normal
1,11,3,0,0,227,Normal
1,13,2,0,0,1079,Normal
8,1214,5,0,0,60,Recon
2,31,3,0,0,976,Normal
6,31,15,1,0,250,Injection
9,88,31,1,0,267,Injection
2,17,0,0,0,721,Normal
1,17,5,0,0,548,Normal
4,19,10,0,1,868,DataExfil
0,35,3,0,0,125,Normal
9,58,37,1,0,85,Injection
19,989,6,0,0,63,Recon
1,141,31,1,1,521,Injection
3,15,2,0,0,694,Normal
11,1018,1,0,0,39,Recon
3,35,1,0,0,551,Normal
3,17,2,0,0,1193,Normal
3,36,4,0,0,945,Normal
151,338,1,0,0,196,BruteForce
3,4,4,0,0,977,Normal
0,2,2,0,0,877,Normal
2,31,0,0,0,1630,Normal
3,7,3,0,0,490,Normal
0,16,2,0,0,917,Normal
1,54,9,0,1,3380,DataExfil
1,23,4,0,0,469,Normal
161,207,0,0,0,15,BruteForce
1,15,1,0,0,727,Normal
1,20,5,0,0,743,Normal
2,46,15,0,1,1410,DataExfil
3,1558,4,0,0,85,Recon
4,44,36,1,0,209,Injection
2,17,15,0,1,2138,DataExfil
11,1198,1,0,0,22,Recon
0,9,1,0,0,1226,Normal
4,51,8,0,1,1879,DataExfil
1,1860,8,0,0,116,Recon
1,14,1,0,0,1136,Normal
6,136,39,1,0,175,Injection
1,35,2,0,0,1666,Normal
4,11,11,0,1,2071,DataExfil
1,12,0,0,0,929,Normal
10,1383,1,0,0,119,Recon
0,26,5,0,0,1072,Normal
1,16,16,0,1,1956,DataExfil
169,414,2,0,0,292,BruteForce
111,362,2,0,0,72,BruteForce
3,13,5,0,0,1698,Normal
4,21,12,0,1,2427,DataExfil
4,30,8,0,1,3443,DataExfil
2,12,4,0,0,1045,Normal
1,10,4,0,0,1323,Normal
0,29,2,0,0,347,Normal
3,28,27,1,0,123,Injection
2,29,3,0,0,400,Normal
3,2,5,0,0,343,Normal
4,109,44,1,0,530,Injection
2,58,17,0,1,2491,DataExfil
3,51,8,0,1,1440,DataExfil
2,38,5,0,0,1259,Normal
8,18,46,1,1,576,Injection
1,11,4,0,0,397,Normal
1,86,23,1,0,194,Injection
1,30,2,0,0,560,Normal
198,438,2,0,0,190,BruteForce
2,56,14,0,1,729,DataExfil
56,451,1,0,0,254,BruteForce
3,1,2,0,0,1006,Normal
2,26,1,0,0,1027,Normal
0,11,3,0,0,1111,Normal
3,7,1,0,0,1761,Normal
3,23,14,0,1,1417,DataExfil
2,21,17,1,0,241,Injection
183,485,1,0,0,39,BruteForce
3,25,4,0,0,897,Normal
7,86,30,1,0,244,Injection
2,31,13,0,1,935,DataExfil
1,25,1,0,0,131,Normal
3,26,0,0,0,641,Normal
1,20,3,0,0,697,Normal
3,36,5,0,0,1042,Normal
96,177,1,0,0,294,BruteForce
4,32,8,0,1,2772,DataExfil
0,10,5,0,0,965,Normal
1,16,10,0,1,2639,DataExfil
4,40,10,0,1,2853,DataExfil
4,40,12,0,1,3376,DataExfil
0,36,3,0,0,1673,Normal
190,464,2,0,0,196,BruteForce
7,1309,1,0,0,113,Recon
4,11,18,0,1,2423,DataExfil
0,45,10,0,1,3142,DataExfil
0,27,3,0,0,974,Normal
0,40,49,1,0,142,Injection
1,23,4,0,0,370,Normal
4,13,17,0,1,925,DataExfil
1,49,9,0,1,1107,DataExfil
3,1,3,0,0,1059,Normal
2,39,5,0,0,1487,Normal
1,26,2,0,0,1675,Normal
166,157,0,0,0,120,BruteForce
1,29,3,0,0,1469,Normal
151,260,2,0,0,197,BruteForce
2,12,3,0,0,1764,Normal
2,4,2,0,0,1245,Normal
2,13,4,0,0,307,Normal
3,56,19,0,1,2572,DataExfil
2,23,12,0,1,2635,DataExfil
129,339,2,0,0,35,BruteForce
0,28,0,0,0,1163,Normal
6,21,29,1,0,101,Injection
1,47,7,0,1,2071,DataExfil
3,38,0,0,0,1363,Normal
2,56,10,0,1,2566,DataExfil
2,39,4,0,0,1467,Normal
1,38,5,0,0,771,Normal
0,37,5,0,0,719,Normal
12,1200,6,0,0,58,Recon
1,4,2,0,0,1623,Normal
1,15,16,0,1,2061,DataExfil
62,127,2,0,0,35,BruteForce
4,23,5,0,1,3429,DataExfil
1,28,0,0,0,1082,Normal
1,29,4,0,0,198,Normal
0,38,1,0,0,626,Normal
5,73,37,1,0,578,Injection
113,237,0,0,0,239,BruteForce
0,5,16,0,1,3596,DataExfil
3,141,40,1,0,130,Injection
74,107,0,0,0,253,BruteForce
2,32,5,0,0,496,Normal
3,29,2,0,0,678,Normal
3,41,5,0,1,903,DataExfil
3,39,0,0,0,1787,Normal
1,11,1,0,0,227,Normal
3,1713,5,0,0,75,Recon
9,99,37,1,0,449,Injection
7,95,33,1,0,416,Injection
1,33,1,0,0,1372,Normal
2,43,13,0,1,1869,DataExfil
2,29,0,0,0,866,Normal
2,2,3,0,0,1630,Normal
1,18,2,0,0,1278,Normal
11,1021,5,0,0,62,Recon
2,31,1,0,0,1666,Normal
1,8,5,0,1,1721,DataExfil
1,48,19,0,1,2781,DataExfil
2,21,2,0,0,263,Normal
3,36,16,0,1,778,DataExfil
48,249,0,0,0,224,BruteForce
4,36,15,0,1,1953,DataExfil
161,370,2,0,0,132,BruteForce
2,10,3,0,0,148,Normal
1,12,5,0,0,708,Normal
2,1503,8,0,0,88,Recon
2,21,2,0,0,676,Normal
55,432,2,0,0,18,BruteForce
116,426,2,0,0,111,BruteForce
0,41,16,0,1,2648,DataExfil
3,8,0,0,0,425,Normal
0,26,5,0,0,1511,Normal
3,130,37,1,1,486,Injection
1,13,2,0,0,777,Normal
8,101,41,1,0,196,Injection
3,28,0,0,0,1211,Normal
1,3,1,0,0,1023,Normal
63,193,0,0,0,278,BruteForce
3,18,1,0,0,1209,Normal
84,469,2,0,0,85,BruteForce
1,11,2,0,0,154,Normal
1,14,5,0,0,676,Normal
0,1,2,0,0,1058,Normal
18,675,7,0,0,96,Recon
2,33,2,0,0,1683,Normal
4,53,9,0,1,3057,DataExfil
2,44,10,0,1,1966,DataExfil
189,115,2,0,0,182,BruteForce
3,22,4,0,0,913,Normal
8,664,6,0,0,27,Recon
2,23,5,0,0,1732,Normal
126,324,0,0,0,112,BruteForce
84,187,2,0,0,177,BruteForce
2,20,2,0,0,765,Normal
0,31,4,0,0,1233,Normal
84,176,0,0,0,157,BruteForce
0,28,0,0,0,147,Normal
64,157,1,0,0,143,BruteForce
5,1501,2,0,0,44,Recon
0,35,0,0,0,1674,Normal
155,480,0,0,0,44,BruteForce
3,29,17,0,1,1107,DataExfil
1,25,1,0,0,340,Normal
2,29,10,0,1,2122,DataExfil
1,19,0,0,0,1049,Normal
3,18,1,0,0,464,Normal
173,120,1,0,0,79,BruteForce
87,138,2,0,0,19,BruteForce
57,187,0,0,0,24,BruteForce
3,9,4,0,0,1280,Normal
0,16,2,0,0,1212,Normal
3,15,1,0,0,742,Normal
3,118,24,1,0,67,Injection
149,355,0,0,0,126,BruteForce
0,13,3,0,0,495,Normal
0,10,3,0,0,192,Normal
1,58,12,0,1,1171,DataExfil
3,39,4,0,0,1294,Normal
1,5,0,0,0,918,Normal
11,1806,1,0,0,113,Recon
9,112,42,1,0,158,Injection
1,20,4,0,0,1098,Normal
3,19,5,0,0,1510,Normal
8,923,9,0,0,112,Recon
0,23,10,0,1,2235,DataExfil
2,25,5,0,0,351,Normal
1,32,8,0,1,3242,DataExfil
4,17,11,0,1,3193,DataExfil
1,24,1,0,0,334,Normal
0,59,5,0,1,3333,DataExfil
65,482,2,0,0,293,BruteForce
4,18,7,0,1,1287,DataExfil
3,39,5,0,0,946,Normal
3,52,10,0,1,1682,DataExfil
4,5,17,0,1,790,DataExfil
1,4,2,0,0,498,Normal
143,106,2,0,0,10,BruteForce
1,7,3,0,0,1230,Normal
2,33,1,0,0,694,Normal
8,136,31,1,0,448,Injection
2,971,3,0,0,18,Recon
0,133,38,1,0,109,Injection
1,15,5,0,0,1170,Normal
3,17,29,1,0,420,Injection
3,32,4,0,0,1399,Normal
0,13,0,0,0,665,Normal
3,14,0,0,0,1492,Normal
198,291,0,0,0,47,BruteForce
2,2,0,0,0,1500,Normal
7,103,43,1,0,504,Injection
2,41,6,0,1,3281,DataExfil
0,89,16,1,1,541,Injection
0,78,19,1,1,587,Injection
0,9,4,0,0,1569,Normal
0,36,5,0,0,951,Normal
1,29,5,0,0,370,Normal
1,7,0,0,0,1014,Normal
3,4,3,0,0,244,Normal
2,32,0,0,0,403,Normal
2,36,3,0,0,1725,Normal
1,23,1,0,0,993,Normal
0,13,1,0,0,813,Normal
0,39,4,0,0,545,Normal
1,27,10,0,1,1098,DataExfil
1,4,2,0,0,190,Normal
1,7,5,0,0,589,Normal
3,50,5,0,1,651,DataExfil
4,25,14,0,1,2469,DataExfil
3,46,7,0,1,3338,DataExfil
3,24,2,0,0,959,Normal
0,24,2,0,0,1101,Normal
99,198,1,0,0,295,BruteForce
2,20,5,0,0,1556,Normal
9,107,15,1,1,171,Injection
9,26,28,1,0,266,Injection
2,59,7,0,1,3216,DataExfil
2,1,3,0,0,972,Normal
104,278,0,0,0,228,BruteForce
5,35,30,1,0,230,Injection
2,23,3,0,0,812,Normal
2,34,5,0,0,1124,Normal
1,16,2,0,0,121,Normal
0,17,4,0,0,771,Normal
0,24,5,0,1,1037,DataExfil
1,6,2,0,0,1021,Normal
2,23,1,0,0,580,Normal
11,626,1,0,0,83,Recon
6,78,16,1,0,393,Injection
2,15,2,0,0,532,Normal
0,23,2,0,0,1457,Normal
121,142,2,0,0,114,BruteForce
1,32,5,0,0,1246,Normal
129,325,1,0,0,237,BruteForce
136,173,2,0,0,200,BruteForce
2,65,30,1,0,586,Injection
3,21,18,0,1,2834,DataExfil
1,40,6,0,1,2660,DataExfil
2,22,1,0,0,1112,Normal
0,41,15,0,1,640,DataExfil
3,33,0,0,0,847,Normal
1,1975,9,0,0,66,Recon
3,21,5,0,1,716,DataExfil
133,267,1,0,0,212,BruteForce
1,29,1,0,0,1032,Normal
3,20,4,0,0,676,Normal
0,14,0,0,0,276,Normal
1,20,2,0,0,1763,Normal
2,27,3,0,0,1116,Normal
1,56,14,0,1,1328,DataExfil
0,91,46,1,0,509,Injection
18,872,1,0,0,80,Recon
2,47,5,0,1,1166,DataExfil
3,40,9,0,1,2398,DataExfil
3,16,4,0,0,941,Normal
0,25,1,0,0,1261,Normal
9,101,20,1,0,395,Injection
9,99,28,1,0,597,Injection
3,3,3,0,0,187,Normal
1,117,44,1,0,341,Injection
87,165,1,0,0,96,BruteForce
2,17,5,0,0,423,Normal
123,375,2,0,0,55,BruteForce
51,395,1,0,0,109,BruteForce
2,34,3,0,0,1652,Normal
139,377,1,0,0,21,BruteForce
4,55,12,0,1,1694,DataExfil
58,361,2,0,0,62,BruteForce
3,7,2,0,0,1212,Normal
3,3,1,0,0,700,Normal
4,18,29,1,0,588,Injection
111,248,0,0,0,276,BruteForce
9,134,49,1,0,562,Injection
5,117,48,1,0,575,Injection
1,21,5,0,0,1264,Normal
4,618,2,0,0,16,Recon
1,10,12,0,1,1236,DataExfil
8,136,26,1,0,579,Injection
3,36,1,0,0,588,Normal
3,33,14,0,1,1059,DataExfil
125,248,1,0,0,176,BruteForce
0,5,14,0,1,2045,DataExfil
4,48,10,0,1,3203,DataExfil
1,10,5,0,1,1674,DataExfil
7,60,24,1,0,307,Injection
0,39,0,0,0,1586,Normal
3,56,16,0,1,2439,DataExfil
1,32,1,0,0,144,Normal
1,23,4,0,0,695,Normal
72,312,1,0,0,27,BruteForce
0,34,3,0,0,554,Normal
185,209,1,0,0,97,BruteForce
69,271,0,0,0,186,BruteForce
3,1784,8,0,0,93,Recon
2,18,4,0,0,981,Normal
2,16,0,0,0,259,Normal
7,656,5,0,0,30,Recon
52,438,0,0,0,268,BruteForce
2,16,6,0,1,1731,DataExfil
12,1084,6,0,0,80,Recon
0,7,1,0,0,1105,Normal
55,250,1,0,0,197,BruteForce
4,17,9,0,1,3492,DataExfil
1,15,1,0,0,879,Normal
7,1523,3,0,0,19,Recon
0,6,0,0,0,1019,Normal
1,37,4,0,0,615,Normal
0,27,4,0,0,782,Normal
3,1215,5,0,0,110,Recon
3,26,4,0,0,375,Normal
3,13,16,0,1,3597,DataExfil
67,411,2,0,0,206,BruteForce
1,1214,6,0,0,72,Recon
110,155,0,0,0,209,BruteForce
18,976,6,0,0,19,Recon
2,10,3,0,0,1133,Normal
17,1447,8,0,0,40,Recon
11,700,3,0,0,13,Recon
1,47,7,0,1,2133,DataExfil
2,34,0,0,0,891,Normal
2,15,3,0,0,801,Normal
19,1692,2,0,0,110,Recon
3,26,0,0,0,487,Normal
2,1793,6,0,0,43,Recon
1,38,5,0,0,1275,Normal
8,77,21,1,0,531,Injection
1,31,2,0,0,1753,Normal
0,30,13,0,1,2084,DataExfil
3,20,18,0,1,3573,DataExfil
16,1453,2,0,0,118,Recon
0,12,4,0,0,827,Normal
1,27,10,0,1,806,DataExfil
4,25,19,0,1,2684,DataExfil
4,22,18,0,1,661,DataExfil
91,118,0,0,0,16,BruteForce
0,4,2,0,0,665,Normal
1,36,14,0,1,1920,DataExfil
0,10,1,0,0,1501,Normal
3,21,0,0,0,723,Normal
13,684,5,0,0,53,Recon
0,31,3,0,0,1588,Normal
10,746,4,0,0,54,Recon
1,33,5,0,0,340,Normal
3,48,14,0,1,2742,DataExfil
0,11,14,0,1,2866,DataExfil
166,179,1,0,0,191,BruteForce
4,25,6,0,1,2566,DataExfil
0,19,0,0,0,1336,Normal
60,326,0,0,0,49,BruteForce
2,38,4,0,0,174,Normal
3,34,4,0,0,1327,Normal
5,1994,5,0,0,81,Recon
0,17,4,0,0,1465,Normal
6,1741,4,0,0,77,Recon
2,2,5,0,0,731,Normal
4,126,21,1,0,483,Injection
1,25,4,0,0,323,Normal
4,13,8,0,1,906,DataExfil
0,18,1,0,0,1200,Normal
1,26,44,1,0,338,Injection
2,32,3,0,0,1408,Normal
3,39,10,0,1,3442,DataExfil
3,20,0,0,0,844,Normal
0,10,2,0,0,1239,Normal
163,441,1,0,0,36,BruteForce
6,91,22,1,0,221,Injection
1,38,2,0,0,630,Normal
74,181,0,0,0,229,BruteForce
6,32,34,1,0,370,Injection
3,25,0,0,0,1278,Normal
3,5,3,0,0,297,Normal
3,12,1,0,0,569,Normal
1,17,3,0,0,446,Normal
2,128,48,1,0,545,Injection
18,1017,6,0,0,54,Recon
3,3,2,0,0,333,Normal
2,76,26,1,0,578,Injection
1,4,1,0,0,1374,Normal
3,143,33,1,0,336,Injection
3,24,2,0,0,1626,Normal
0,41,12,0,1,1287,DataExfil
2,25,4,0,0,1467,Normal
5,26,49,1,0,239,Injection
3,26,5,0,0,1510,Normal
2,35,3,0,0,561,Normal
4,683,7,0,0,43,Recon
0,12,4,0,0,1263,Normal
0,16,4,0,0,1690,Normal
0,26,2,0,0,958,Normal
1,34,2,0,0,662,Normal
2,2,5,0,0,566,Normal
192,495,2,0,0,48,BruteForce
10,925,7,0,0,95,Recon
169,313,0,0,0,261,BruteForce
3,37,0,0,0,1195,Normal
1,5,1,0,0,1309,Normal
0,30,2,0,0,598,Normal
2,18,0,0,0,135,Normal
2,34,3,0,0,633,Normal
98,424,2,0,0,101,BruteForce
4,24,12,0,1,2482,DataExfil
0,27,1,0,0,247,Normal
2,38,4,0,0,590,Normal
4,19,14,0,1,3207,DataExfil
0,29,5,0,0,756,Normal
2,4,5,0,0,1146,Normal
4,56,15,0,1,2744,DataExfil
10,1592,5,0,0,43,Recon
13,665,4,0,0,79,Recon
0,108,49,1,0,340,Injection
3,7,19,0,1,1674,DataExfil
1,10,4,0,0,896,Normal
3,38,4,0,0,1558,Normal
115,263,1,0,0,94,BruteForce
1,3,1,0,0,1532,Normal
0,21,4,0,0,1489,Normal
9,81,19,1,0,182,Injection
3,37,2,0,0,1067,Normal
7,64,35,1,1,214,Injection
1,42,18,0,1,1840,DataExfil
0,57,11,0,1,3479,DataExfil
3,21,3,0,0,383,Normal
1,33,13,0,1,2289,DataExfil
3,24,17,0,1,3533,DataExfil
2,23,0,0,0,1236,Normal
3,38,5,0,0,492,Normal
0,27,4,0,0,1745,Normal
0,28,3,0,0,959,Normal
4,51,21,1,0,342,Injection
1,34,23,1,1,188,Injection
1,25,5,0,0,1268,Normal
4,10,9,0,1,2201,DataExfil
1,23,1,0,0,323,Normal
3,112,38,1,0,268,Injection
0,30,0,0,0,614,Normal
2,28,10,0,1,1559,DataExfil
1,13,0,0,0,655,Normal
2,24,3,0,0,1627,Normal
15,842,6,0,0,83,Recon
0,34,2,0,0,824,Normal
2,8,15,0,1,2460,DataExfil
1,11,1,0,0,1625,Normal
1,23,2,0,0,1182,Normal
6,648,1,0,0,105,Recon
1,1600,7,0,0,36,Recon
17,1275,1,0,0,64,Recon
3,30,5,0,0,155,Normal
0,16,1,0,0,714,Normal
2,26,12,0,1,1218,DataExfil
4,109,18,1,1,240,Injection
3,18,5,0,0,185,Normal
6,56,43,1,0,395,Injection
112,148,0,0,0,11,BruteForce
0,108,34,1,0,356,Injection
4,22,8,0,1,739,DataExfil
1,12,2,0,0,1532,Normal
1,36,14,0,1,2472,DataExfil
9,1528,4,0,0,104,Recon
0,33,17,0,1,3109,DataExfil
1,29,4,0,0,379,Normal
114,369,2,0,0,123,BruteForce
103,201,0,0,0,219,BruteForce
19,1169,9,0,0,61,Recon
3,14,0,0,0,1235,Normal
3,34,3,0,0,1517,Normal
12,1248,1,0,0,71,Recon
3,29,2,0,0,593,Normal
1,9,1,0,0,505,Normal
13,1179,9,0,0,55,Recon
3,35,0,0,0,1785,Normal
0,31,3,0,0,166,Normal
17,657,8,0,0,47,Recon
1,37,5,0,0,1214,Normal
1,3,4,0,0,1658,Normal
1,24,4,0,0,1341,Normal
1,53,14,0,1,3363,DataExfil
1,11,1,0,0,1105,Normal
3,22,4,0,0,1769,Normal
0,30,1,0,0,944,Normal
18,1899,8,0,0,29,Recon
7,49,46,1,0,142,Injection
196,266,0,0,0,298,BruteForce
2,33,1,0,0,643,Normal
1,28,4,0,0,1084,Normal
172,121,2,0,0,278,BruteForce
2,23,0,0,0,137,Normal
1,26,4,0,0,670,Normal
169,468,1,0,0,55,BruteForce
9,1839,2,0,0,31,Recon
9,26,43,1,0,209,Injection
1,39,3,0,0,1242,Normal
90,250,2,0,0,113,BruteForce
0,21,0,0,0,1537,Normal
2,13,19,0,1,1497,DataExfil
1,55,14,0,1,1657,DataExfil
2,6,0,0,0,1546,Normal
2,9,3,0,0,1603,Normal
178,220,1,0,0,138,BruteForce
1,21,27,1,0,352,Injection
3,24,2,0,0,1549,Normal
6,67,43,1,0,410,Injection
2,16,1,0,0,1335,Normal
2,11,38,1,0,225,Injection
1,33,7,0,1,1105,DataExfil
0,52,5,0,1,2060,DataExfil
129,492,1,0,0,96,BruteForce
0,21,2,0,0,1505,Normal
2,36,3,0,0,1572,Normal
7,140,26,1,1,307,Injection
197,168,0,0,0,94,BruteForce
2,1970,1,0,0,70,Recon
133,273,0,0,0,124,BruteForce
10,1966,9,0,0,6,Recon
2,11,35,1,0,400,Injection
2,38,3,0,0,1680,Normal
199,125,1,0,0,178,BruteForce
0,1,2,0,0,892,Normal
3,52,13,0,1,1424,DataExfil
11,860,2,0,0,26,Recon
0,3,3,0,0,940,Normal
4,1727,6,0,0,37,Recon
1,20,3,0,0,135,Normal
3,13,4,0,0,670,Normal
15,1414,9,0,0,108,Recon
1,86,46,1,0,384,Injection
0,10,1,0,0,1448,Normal
3,26,4,0,0,179,Normal
2,26,1,0,0,1684,Normal
0,37,13,0,1,1000,DataExfil
2,17,1,0,0,517,Normal
197,374,0,0,0,86,BruteForce
0,43,12,0,1,2153,DataExfil
199,288,1,0,0,26,BruteForce
5,1594,8,0,0,105,Recon
192,295,1,0,0,211,BruteForce
2,31,14,0,1,1044,DataExfil
2,16,2,0,0,1137,Normal
1,12,2,0,0,140,Normal
3,1607,1,0,0,36,Recon
3,27,3,0,0,1209,Normal
0,38,2,0,0,222,Normal
0,37,5,0,0,932,Normal
9,130,28,1,0,374,Injection
9,872,8,0,0,40,Recon
3,24,4,0,0,621,Normal
3,91,32,1,1,196,Injection
7,115,36,1,0,112,Injection
2,11,0,0,0,1639,Normal
126,495,2,0,0,110,BruteForce
0,26,3,0,0,1273,Normal
171,313,1,0,0,175,BruteForce
129,470,2,0,0,203,BruteForce
0,11,4,0,0,1417,Normal
1,14,5,0,0,1024,Normal
11,1534,8,0,0,32,Recon
8,30,24,1,0,270,Injection
4,125,46,1,0,200,Injection
3,18,12,0,1,1120,DataExfil
2,37,4,0,0,1087,Normal
120,142,2,0,0,235,BruteForce
2,16,8,0,1,1860,DataExfil
2,23,4,0,0,1623,Normal
3,14,3,0,0,1301,Normal
2,28,10,0,1,3497,DataExfil
3,24,5,0,0,1433,Normal
14,1837,6,0,0,28,Recon
3,12,0,0,0,1506,Normal
3,7,4,0,0,1613,Normal
3,29,1,0,0,498,Normal
1,28,1,0,0,237,Normal
3,4,2,0,0,219,Normal
0,38,18,0,1,2975,DataExfil
2,26,0,0,0,1436,Normal
3,43,18,0,1,2494,DataExfil
1,38,3,0,0,1633,Normal
0,11,10,0,1,1267,DataExfil
3,31,1,0,0,369,Normal
3,15,12,0,1,1434,DataExfil
2,7,5,0,0,1433,Normal
97,108,2,0,0,219,BruteForce
0,25,3,0,0,1733,Normal
2,39,2,0,0,1759,Normal
3,19,3,0,0,332,Normal
0,147,33,1,1,164,Injection
3,2,3,0,0,1762,Normal
3,29,2,0,0,1365,Normal
1,102,47,1,1,295,Injection
4,106,20,1,0,163,Injection
2,5,15,0,1,3147,DataExfil
3,32,4,0,0,904,Normal
0,34,0,0,0,495,Normal
1,63,34,1,0,382,Injection
2,24,1,0,0,1445,Normal
3,8,2,0,0,794,Normal
4,31,16,0,1,2431,DataExfil
2,17,0,0,0,427,Normal
8,42,43,1,0,256,Injection
3,13,0,0,0,1419,Normal
1,8,1,0,0,1088,Normal
2,1506,9,0,0,53,Recon
2,36,4,0,0,337,Normal
3,1,5,0,0,1019,Normal
11,1615,3,0,0,81,Recon
5,96,18,1,1,81,Injection
3,33,1,0,0,1236,Normal
6,995,7,0,0,59,Recon
1,44,13,0,1,2880,DataExfil
12,1038,7,0,0,40,Recon
3,21,6,0,1,2788,DataExfil
153,383,2,0,0,152,BruteForce
2,33,3,0,0,1283,Normal
62,323,1,0,0,162,BruteForce
0,31,4,0,0,359,Normal
1,5,4,0,0,787,Normal
2,108,21,1,0,121,Injection
4,128,36,1,0,111,Injection
0,46,16,0,1,2005,DataExfil
3,46,17,0,1,1480,DataExfil
153,119,0,0,0,217,BruteForce
4,33,13,0,1,3259,DataExfil
3,12,0,0,0,198,Normal
1,12,0,0,0,1246,Normal
